,date,review,rating
195,2023-10-12 07:49:16,내 토스유스카드 찾기 기능 만들어주시면 더 좋을것가타요 카드 잃어버리면 재발급해야하는게 불편합니다 다른건 다 좋아요💕💕👍👍,5
196,2023-10-12 03:38:32,너프 되는 정도가 아니라 그냥 광고창 걷기 미션도 너프 되는데 의견 남기라길래 안바뀌었으면 좋겠어요라고 남기니 젤 먼저 바꿔버림  자기들한테 조금이라도 싫은 소리 남기면 가차없이 바로 날려버림 그딴 마인드로 운영하는데 얼마나 잘 운영되는지 보자,1
197,2023-10-11 15:23:24,토스 만보기 너무 잘 사용하고 있었는데 저번에 만보기 앱애 대한 의견 작성할 때 아쉬운 부분에 대해 적어서 보냈거든요. 그런데 이번에 만보기 리뉴얼 되어서 보니까 제 의견이 전부 반영이 되었더라고요!! 토스는 소비자의 의견에 이렇게 귀를 귀울이고 있구나 라는걸 깨달았어요 ㅎㅎ 감사합니다!,5
198,2023-10-11 14:49:59,"리뷰보니 업데이트 후 ios 시스템폰트랑 사이즈 연동되게 하셨더라구요.. 근데 주식탭 폰트는 여전히 크고 바뀐 작은폰트는 행간같은건 기존 그대로에 폰트만 작아져서 ui 완전 구리고 오류같아요.. 토스 정말 그 변태같은 디테일에 반했었는데 점점 실망입니다.. ㅜ 특히 토스는 숫자 위주 앱이라 글씨가 커야 훨씬 눈에 보기 편한데 토스 앱 폰트 키우자고 제가 여태 썼던 ios 시스템폰트을 싹 다 키워버릴 순 없잖아요? 도대체 어떤 의도의
업데이트인지.. 고객을 생각한 업데이트 맞나요",1
199,2023-10-11 11:53:57,업뎃 후에 글자가 개작아졌는데 어떻게 글자 키워요?,5
200,2023-10-11 09:51:10,토스 사용한지 반년정도 된 중학생입니다 중학교 들어오자마자 바로 쓰게됬는데 진짜 너무 편리하고 토스카드도 거이 다 쓰이더라고요..😍 너무 좋습니다 다 좋은데 ✨교통카드에서 돈꺼내기✨ 기능 제발 생겼으면 좋겠어요..ㅠㅠ 진짜 제발요😭😭 토스 교통카드를 쓰지도않는데 돈을 넣어서 거기에 천원이 박혀있습니다.. 너무너무 꺼내고 싶어요..😭😭,4
201,2023-10-10 22:35:37,"오늘 토스 열었는데 깜짝 놀랐어요.
시력 검사 하는것도 아니고 폰트 크기를 얼마나 줄인건지…갑자기 사용하는 게 너무 어렵게 느껴지네요.
가독성에서 글자크기의 중요성 다시 한번 체감하네요. 최대한 빨리 복구 부탁드려요. 
글자크기 커질때까지 평소처럼 자주 토스에 방문 못할것 같아요ㅠㅠ(저 20대인디…)",2
202,2023-10-10 15:44:44,글자크기 조정하는 메뉴탭 만들어주세요 눈알빠질거같아요,1
203,2023-10-10 14:31:33,토스를 애정하는 오랜 사용자입니다. 저 뿐만 아니라 부모님들까지 사용하게 만들정도로 쉽고 가벼워서 정말 좋아하는 앱인데..! 갑자기 폰트 크기가 전반적으로 작아져서 너무 보기 불편합니다. 20대인 저도 그런데 저희 부모님은 더더욱 힘드실 것 같아요.. 이번 업데이트가 어떤 이유에 의해 이루어진 것인지 알지 못한 채 맞닦뜨려서 그런지 더더욱 당황스럽네요. 앱 내에서 폰트 크기를 설정할 수 있는 기능이 있도록 개편해주면 어떨런지요.. 🥲,2
204,2023-10-10 11:20:36,"엄… 한 2주전부터 토스뱅크를 사용하던 사람인데요
카드배송 기간이 최대 2주라고 나와있던데 지금 13일째 안오고 있네요.. 1:1 문의를 해서 배송 조회를 하려고 했더니 배송중인 카드가 없다네요? ㅋㅋ 어플 들어가보면 배송중이라 뜨는데 언제까지 기다려야하는지 진짜…
뭐 이건 제가 배송지를 잘못 입력한것도 아니고 어떻게 된건가요?? 토스뱅크 자체는 좋은것 같은데 카드배송에 문제가 좀 있는것 같네요 제가 뭐 어떻게 할수도 없고 하염없이 기다려야 하나요? 진짜 어이가 없네요..;",3
205,2023-10-10 10:15:38,"결제할 때 오는 푸시 알림 내의 계좌 잔액을 안보이게 할 수 있는 기능은 없나요?? 앱은 점점 기능이나 서비스가 다소 과해지는 면이 없잖아 있지만, 아주 잘 사용하고 있습니다!",4
206,2023-10-09 05:04:41,글씨크기가 너무 작아져서 보기가 어려워요 ㅠㅠ,1
207,2023-10-09 01:20:06,"교통카드 충전할때 오천원 단위부터 충전하라는데 이것좀 없애주시면 안됄까요? ㅠ
업데이트 하기 전에는 아마 오천원 부터 충전이 없었는데 너무 불편해요 ㅠ",3
208,2023-10-08 23:15:38,나스닥 상장주는 일절 검색되는것도 없고 몇달 전부터 호가창 오류에 종목 검색하려하면 ui는 깨지고 시인성 하나 좋아서 토스증권 쓰고있는데ㅜㅜ,3
209,2023-10-08 15:47:37,"수수료 무료인 게 메리트가 커서 이 앱을 애용했습니다. 근데 10%가 만원 충전하면 100원입니다 개인적으로 너무 아깝더라구요.. 그리고 정말 급하게 카드에 돈을 넣으려고 1000원을 딱 들고 편의점에 갔더니 수수료가 500원 ㅋㅋ 배보다 배꼽이 더 커지겠네요
ㅠㅠ 원래 수수료 결코 싸지 않은 거 알지만,, 그 전이 더 좋았어요..",1
210,2023-10-08 14:25:55,업데이트 후 앱 내 글씨가 너무 작아져서 보기가 힘들어요,1
211,2023-10-08 07:11:52,"몇일전까지 티머니쓰다가 방금 토스들어가봤는데 
교통카드충전화면이 뜨네요 진짜 감사합니다 토스 짱",5
212,2023-10-08 05:17:09,폰이 고장나서 바꿨는데 새폰으로 바꾸려고 했는데 원래 쓰던 폰이 제 명의가 아니었는데 그 번호로 바꿔놨거든요 제가 토스 말고는 다른 계좌나 카드가 없어서 본인인증을 못 하는데 방법이 없을까요..?,5
213,2023-10-07 08:33:05,제 폰도 정상이고 다른 앱도 Face ID 잘되는데 토스만 안되네요 폰 설정에서 페이스 아이디도 허용 해놨는데 업뎃 이후로 페이스 아이디가 안돼요 고쳐주세요 비번 일일이 치는거 너무 귀찮아요,4
214,2023-10-07 07:57:24,"매달나가는내역에서
나가는 내역이 두개씩 떠서 금액으 더 커지고
삭제도 하면 해당내역자체가 아예 삭제되고

할부는 안보고싳은데 삭제해도 계속 떠있는 이런건 어떻게 수정이 안될까요",5
215,2023-10-06 19:05:12,토스를 너무너무 잘사용하고있는 유저입니다!! 다만 토스증권에서 하나 건의드리고싶은게 있어요~ㅜ 예전에 받은 해외무료주식받은게있어서 매도하고 통장에 넣으려고 했는데요..~ 아무래도 달러도 원으로 표시되니까 원화인줄알고 계속 내통장에 넣으려고했는데 환전시간이 아니라 출금자체가 안되네요..ㅜ 이거에 대한 안내문구가 하나 있으면 좋을거같아요 ㅠ 실제로는 달러로있는데 원 단위가 나오니까 혼동이되어용,5
216,2023-10-06 15:59:14,"진짜 글씨가 너무 작아져서 눈아파요;;
다시 원래대로 돌려주세요",1
217,2023-10-06 11:21:55,"토스를 이용하는 데에 크게 불편함은 없지만
토스뱅크 외에 계좌를 연결하여 사용할 때 
입출금 알림이 뜨지 않아 확인이 번거롭네요",5
218,2023-10-06 04:45:39,카드 만들려고 하니까 만 16세 이상 까지 만들 수 있다고 했습니다,5
219,2023-10-04 15:58:16,아니 교통카드 충전을 못한다고 하면 교통카드 기능을 도대체 왜만들어둔거지? 그리고 점검은 1년 내내하나요? 코레일에 뭔 문제가 있는건진 모르겠지만 이렇게 점검 오래하는건 처음이네; 지금 사람들 다 리뷰 쓰는 말이 다 그거예요. 교통카드때문에 너무 불편하다고. 뭐 추석 포인트? 머니스터디 카페? 그런거 만들 시간에 사람들 불편하다고 하는 것부터 먼저 고치세요.,1
220,2023-10-04 12:01:59,카톡에 계좌연동할려고 계좌에 1원들어오게 하는데 왜 입금자명이 ****로 되서 연동이 안되잖아요 입금자 명을 알수가 없잖아요 빨리 고쳐주세요,3
221,2023-10-04 11:17:54,교통카드 충전하려고 하는데 핸드폰에 NFC 기능이 없어 토스 카드를 교통카드로 못 쓴다는 점이 너무 불편합니다.. 이 점 조금 개선해주실 수 있나요..ㅜ,5
222,2023-10-03 02:17:49,"운영진분들 열심히 하시는거아는데,
눈에 띄게 좋아지는부분을 못찾겠어요
특히 주식에 여러기능들(새로운 종목추가요청 반영x,차트에 여러기능들 건의사항 불반영,버퍼링,렉 등등)불편한데 아직도 안고쳐지고요...토스증권 이용자들이 나날이 늘어가는데 이렇게 빠른 업데이트나 새로운기능들이 추가되지도 않고 이용자들도 불만 많은걸로알아요...제발 주식기능도 신경 많이써줬으면 좋겠네요",1
223,2023-10-02 11:27:56,제 친구는 이제 점검이 끝났는지 핸드폰으로도 충천을 하던데 저는 업데이트를 해도해도 핸드폰으로 버스카드 충전이 되지않고 번거롭게 편의점을 갑니다 도대체 언제까지 점검중인가요 ?,5
224,2023-10-02 11:25:04,1.예를들어 쓴 금액은 만원인데 받은금액은 5천원 이면 쓴 내역은 5천원 이라고 뜨는것,5
225,2023-10-01 11:14:00,전번 똑바로 했는데 아니 인증번호가 안 맞대요 이거 어떻게 해요ㅠㅠ 앱 갑자기 지워져서 다시 깔았는데 원래 7만 1원 있었거든요 해결방법 좀 알려주세요,5
226,2023-10-01 08:49:05,"토스 엄청 유용하게 사용하고 있습니다!
그런데!!
현재는 소비 내역을 확인할때 달별로 보여주는데,
저는 20일에 카드 대금 후불 결제를 해놓아서 대금결제 후 부터 사용한 값을 보여준다면 더 좋을 것 같습니다ㅠ",5
227,2023-10-01 07:34:34,몇칠전 잔액이 없다하길래 충천할려했더니 점검이여서 몇칠기다리고 중간에 업데이트도 했는데 아직까지 점검중이라네요.. 같은 토스쓰는 친구는 된다고 하는데..?;; 저만 안되는 건가요???ㅜㅜ 제발 점검이 빨리 끝나길 바래요ㅜㅜ,4
228,2023-10-01 04:37:30,생일 때 선물로 포인트를 보내주기도 하고 관리하기 엄청 편해요…특히 어릴 때부터 사용할 수 있어서 정말 큰 장점 같아요!! 진짜 인생앱 입니다. 너무 좋네요,3
229,2023-09-30 15:14:56,토스! 중학생인 저에게는 아주 좋은 어플인데요! 근데 제가 자주 토스유스카드에 충전하는걸 까먹고 버스에 타서 버스에서 충전을 하게 되는데 그때마다 점검이라 학원갔다가 집으로 못돌아오게 되는경우가 있더라구요..ㅠㅠ그래도 여기까지는 제가 잘못한 일이라고 처도 점검이 너무 길어서 충전을 할수가 없어요ㅠㅠ 제가 편의점을 잘안가서 충전할 기회도 없고 처음에 토스 깔고 가장 좋았던점이 편의점에 가지않고 충전할수 있는거 였는데 점검이 너무 길어 사용하지 못하고 있다는 점이 정말 아쉽습니다아..ㅠㅠ 제발 점검 끝네주세요..ㅠㅠ 그 외는 정말 다좋고 편하고 특히! 에이블리에 토스페이가 생긴게 너무 좋아요 +네이버도!! bb(진짜 제발 점검..ㅠ 아니면 저만 점검중이라고 나오는 것일까요..?ㅠ),4
230,2023-09-30 14:11:14,"토스뱅크 1년째 쓰고 있는데 불편한 점이 별로 없긴한데 교통카드 기능 정말 많이 쓰고있는데 맨날 뭐만 하면 점검중이라고 해서 많이 불편하고 짜증남다,,",4
231,2023-09-30 11:32:48,"생일 지나서 토스 쓸수있는데 자꾸 사용중이였던 카드를 뭐 하라 이런식으로 해서 쓸수가 없네요 ㅠㅠ
이것좀 고쳐주세요",5
232,2023-09-30 09:07:38,"토스 힘내요 옆에 사람 말 무시하세요 그런사람은 말 안들으셔도 되요 그리고 제가 금융 하면서 처음 리뷰 남겨 보는데 이거 앱 짱 좋아요!이벤트도 항상 재미있고 대체적으로 다 좋아요 좋은 앱 만들어주셔서 감사해요!

옆에 사람 역지사지라고 쓴사람 에게
야 이게 니 낙서장이냐?이쒸 이게 진짜 미쳤나 이런데다가 막 개지랄을 해?이게 진짜. 왜 반말 하냐고?니도 여기에 반말 했잖아 이 새끼야 너 이따구로 리뷰 쓸거면 핸드폰 때려쳐 이새꺄!!!!!",5
233,2023-09-30 06:52:01,"아니 처음엔 버스카드 돈넣는거 슉슉 잘만 넣어지더니
업뎃 하고나서부터 안돼는데 전화상담,카톡상담 다 했는데 다 인공지능이 말해줘서 뭐가 뭔지 모르겠음",2
234,2023-09-30 04:11:44,안녕하세요 6학년 학생입니다 갑자기 글을 쓰게 된 이유는 제 어머니가 외국분이셔서 토스 로그인 하는법을 잘 모르셔요 그래서 인지는 모르겠는데 늘 토스를 만드려고 해도 안 만들어지고 제 폰이 엄마 명의라서 인지 할수 없다고 하더라고요 그래서 다른 방법으로도 해봤는데 할수 없다 하고 그런게 반복 되니까 화가 나면서 속상하더라구요 친구들과 놀때 다른 친구들은 토스로 결제 하고 토스로 돈도 보내고 막 그러는데 전 토스가 없어 불편하고 그래서 너무 속상했습니다 저도 아직 어리고 초등학생이기 때문에 토스 로그인 하는법을 몰라 아무것도 못 하고 있구요 .. 방법은 다 찾아서 했는데 다 안돼고 놀때마다 불편하고 진짜 미칠거 같습니다 .. 도와주세요..,3
235,2023-09-29 21:55:29,"소프트웨어 업데이트 이후에 토스앱 들어가려고하니까 제폰이 탈옥된 기기라고 못들어가게 하네요 전 진짜 제폰 깔끔하게 썼고 그런 개념조차 몰라서 방금 탈옥기기에 대해 찾아봤는데 정말 억울할정도네요 왜 제폰에서 그런지 이해할수가 없습니다 버그 수정부탁드려요
토스 앱 업데이트하니까 증상 사라졌네요 하.. 진짜 놀랬네",3
236,2023-09-29 07:54:16,제가 계정 비번을 까먹어서 로그인을 못하는데 만 19세가 아니면 당연히 본인명의 계좌가 무통장 평생계좌밖에 없잖아요. 그런데 계정 잠금을 풀 방법이 본인 계좌인증밖에 없고 부모님걸로 하려하면 토스뱅크 계좌의 본인인증 정보랑 다르다면서 인증이 안 돼요. 본인 명의로 하라면서요. 토스뱅크의 본인인증 정보는쉽게 비교하면서 왜 전화번호 인증은 못 하게 되어있나요? 전번 인증으로 토스뱅크 계좌 잠금을 왜 풀 수가 없나요? 문제가 없지 않나요? 토스뱅크 처음 가입할때 쓴 전화번호랑 같은지 확인하시면 되잖아요. 설사 전화번호가 바뀌었다 해도 성인이 아니라면 부모님 인증도 같이 받았으니 부모님 전화번호로 하라고 하면 되고요. 지금 잠긴 토스뱅크 계좌에 최소 1만원 이상 있는데 학생이라 그 돈도 커요 토스한테 먹튀당한 기분이에요. 2월부터 6개월동안 로그인 못 하고 있어요. 아주 불편하고 이젠 화가 나요 대체 왜 그렇게 시스템을 만드셨나요? 저는 성인이 될 때까지 제 명의의 계좌를 갖기 전까지 토스뱅크 잠금을 풀 수가 없게 된 거잖아요. 진짜 화나네요 제발 빨리 고쳐주시고 답변 주시길 바랍니다 당최 이해할수가 없어요ㅛ,5
237,2023-09-29 06:09:23,아니 분명히 저말고 다른 애들은 다 잘되는디 저만 지금 3일째 점검중이라고 떠요. 지웟다 깔아도 계속 그러고요ㅠㅜㅠ 현금안들고다니는데 교통카드 충전이 토스로 안되니까 너무 불편하내여,1
238,2023-09-28 22:29:49,"2023년 9월 5일부터 토스포인트 인출에 일괄적으로 10프로 수수료 책정한 것 철회해주세요!!! 하루에 1원씩, 10원씩 열심히 모아서 한 달에 만원 모았는데, 거기서 1000원 떼가면 너무 한 것 아니예요??? 얼마나 많이 걸어야 천원 겨우 벌 수 있는데… 수수료 정책 재고 부탁드려요. 아니면 한 달에 1번은 수수료 무료 서비스 제공해주시든가요!!!",1
239,2023-09-28 11:21:24,"동영상 광고 뜬 후부터 화면 먹통 현상이 너무 자주 일어납니다. 로딩 시간도 길어서 걷다가 장소 포인트 뜰때까지 다람쥐처럼 장소를 뱅뱅 돌게 되니 걷기 페이스가 떨어져 요즘 잘 켜지도 않게 됩니다. 가끔 개선 되었나 하고 켜면 역시 로딩 백년 까만 화면 백년. 
포인트 줄이고 수수료 높히는거야 어차피 이윤 추구 목적 기업이니 당연하겠지만 동영상 광고까지 넣어서 소비자 데이터까지 과잉 소모하게 만드는건 아니지 싶습니다. 포인트 정책은 기업쪽에서 주는거 받아 먹는 입장이니 소비자 입장에서 뭐러 할 순 없지만 데이터는 소비자 소유이니 거부권 행사 할 수 있게 꼭 개선해 주세요.",1
240,2023-09-27 10:58:35,어지간한 마케팅은 좋게 보는 편이거든요 근데 이건 몇십원 받자고(안누르면 받지도 못하는데) 불특정다수에게 내 이름과 위치가 노출이 되는거잖아요 또 친구끼리는 이름 전체공개인데 이게 뭐가 좋죠? 친구한테라고 언제든 위치를 공유하고 싶을까요 알리고 싶었으면 연락을 했겠지 실패한 기획같습니다 동의 철회 할 줄 모르시는 분들도 많을텐데 그분들은 앱을 지우거나 그냥 감내하는 방법밖에 없군요,1
241,2023-09-26 15:40:45,코레일에 어떤 문제가 생겼는지도 모르는데 몇날 며칠째 문제가 생겨서 가까운 편의점에 들러서 하라고 뜨네요 업데이트를 안해서 그런가해서 업데이트도 했는데 아니구요 왜이런가요? 너무 불편하네요 언제까지 기다려야할지도 정확히 모르고 문제 해결 중이신가요? 다른거 다좋고 잘쓰고 있었는데 이게 무슨일인지 모르겠네요,3
242,2023-09-25 22:45:14,뭐죠.? 토스 교통카드 지금 2주째 안되고 있는데 친구들은 교통카드 사용 할 수가 있어요..뭐죠 이게..지웠다 깔아도 똑같고.. 너무 불편해 죽겠어요 다같이 안되면 모르겠는데 저만 안되니까..하,2
243,2023-09-25 06:57:31,"17로 업데이트 이후에 앱 자체가 안열려요ㅠㅠ
해결해주세요
4일째입니다",4
244,2023-09-24 23:17:39,"점검이 도대체 언제 끝나나요? 무슨 말은해놓던가
어떤 상황인지 설명을 하시던가 그래야 저희도 알고 이해할거 아닙니까? 이런식으로 그냥 기다려달라하면 언제 될지 모르고 걔다가 교통충전은 저 맨날 쓰는 방법인데 이런식으로 하면 불만만 많아지죠 일단 해결하기 전에 뭔 말이라도 해놔요. 걔다가 요즘은 현금도 사람들 많이 안가지고 다니잖아요.진짜…",2
245,2023-09-24 14:22:22,"다른 은행 어플에서 계좌 인증 하라고 보내는 사람 이름에 숫자 4자리 주는데
이름이 ****으로만 표시되고 숫자가 안 뜨네요
원래 표시 잘 됐던 걸로 기억하는데...
다른 건 다 좋으니까 이거 해결해 주시면 안 될까요",5
246,2023-09-24 13:24:15,"청소요정이라면서 잘 쓰고 있는 계좌를 묻지도 않고 숨겨버리고 주변에 있는 사람이니 하는 실질적 가치 생산 없이 마케팅만을 위한 기능으로 귀찮게 하고
수익화 단계에 접어든 건 알겠지만 사람들에게 최상의 UX를 제공하기 위해 노력하던 토스는 더이상 없는 것 같습니다",1
247,2023-09-24 12:46:35,"혹시 교통카드 점검을 언제까지 하실건가요??
다른 리뷰에는 점검이 다 끝나서 이용가능하다고 나와있는데 다시 들어가도 안되있고 업데이트를 해도 안되있는데 제폰이 잘못된 걸까요 ?!?!? 별점은 제 리뷰가 안보일까봐 높은 걸로 드립니다! 교통카드 점검 좀 빨리 끝내주세요ㅠㅠ",5
248,2023-09-24 00:09:51,안녕하세요 토스를 정말 가족같이 잘 쓰고 있는 토스 이용자 입니다 아직 좀 어린나이지만 금융을 할 수 있다는게 신기했습니다 계좌이체가 정말 좋더라구요 그리고 저금통으로 돈을 많이 모았어요.ᐟ 브랜드콘이 생겨서 너무 신나서 바로 사서 친구한테 선물로 주곤 했는데 이제는 브랜드콘을 들어갔더니 흰색 화면만 뜨고 안되더라구요 ㅜㅜ. 답글 달아주시고 수정해주세여 🩷🩷,5
249,2023-09-23 23:45:23,"이번업데이트 후 제 a통장에서 b통장으로 이체한 돈들이 모두 소비금액으로 잡혀버렸는데 확인좀해주세요ㅜ 아이폰 12미니입니다 설정은 제통장에서 제통장으로 이체한건 소비로 안 잡도록 되있어요 그리고 소득이라고 되어있는 목록은 위와 같은 이유로 소비로 잡혀버립니다 빠른시일내에 해결해주세요

이익이나 지출 버튼을 self로 변경하게라도 해주세요",5
250,2023-09-23 10:55:54,토스 기능이나 이벤트 모두 좋긴한데 버스카드 점검이 너무 많은 것 같아요.. 갑자기 버스카드 점검해서 버스 탈 때마다 항상 고생해서 이 점만 빼면 다 좋아요 토스,4
251,2023-09-22 09:30:41,"언제까지 할 작정이신가요? 교통카드 회사가 이상하면 회사를 바꾸셔야지 언제까지 이렇게 놔두실 작정이시냐고요
빨리 해결해주시면 안될까요? 이게 뭐에요 일주일이 지났는데도 안되는거면 진짜 문제가 생긴거지 그냥 빨리 해결해주세요 이럴꺼면 도대체 왜 교통카드 기능을 만드신건가요?",5
252,2023-09-22 07:18:11,알림 다 켜져있고 업뎃도했는데 국민은행 입금 알림이안와용..,5
253,2023-09-22 07:04:12,다 좋은데 이틀 넘게 카드 충전 점검하는거 불편함 충전 할 수 있는 편의점도 씨유랑 세븐일레븐 밖에 없고,4
254,2023-09-22 05:08:09,"먼 청소요정이니 생일카운트, 송금후 긁는 이벤트.... 쓸데없는것좀 그만 했으면 좋겠습니다. (거기서 돈버신다면 어쩔수없지만) 내가 바라지도 않는데 화면 표시 계좌 갯수 1개로 줄여버리는 데에서 선넘었다 싶어서 리뷰 씁니다.",4
255,2023-09-21 22:16:27,지금 제가 토스를 너무 잘 활용하고 있는데 어플에 카드이용내역에서 달력에서 소비내역이랑 소득내역 보여는주는 기능 있잖아요 그거 혹시 핸드폰 위젯으로 만들어주실 수 있을까요?? 엄청 유용할 거 같아요!! 제일 큰 사이즈로요! 개발자님 제발용 ㅜㅜㅜㅜㅜㅜㅜㅜㅜ,5
256,2023-09-21 13:28:11,내일 급하게 써야하는데 아직도 점검이라고 떠서 못쓰게 되었네용.. 제 친구들은 잘만 되던데 왜 전 안되죠..? 아직 점검중인건가요..?,5
257,2023-09-20 14:25:47,"이것만한 앱이 없는 것 같아요.
이걸 기획한 사람도 개발한 사람도 멋져요.
왠만큼 필요한 정보가 담긴 기능이 다 들어있고
사용하기 어렵지 않아요. 또 우려되는 작은 의문에 대해 묻지 않아도 미리미리 충분한 알럿 혹은 친절한 설명이 
피곤하지 않고 도움이 됩니다.",5
258,2023-09-20 12:12:17,다른건 아니고 그 한달에 쓸 돈이 정해져 있으면 좋겠어요. 요즘에 토스를 사용하니까 돈을 너무 많이 써서..😅,4
259,2023-09-19 22:42:10,ㅇㄴ 저 학교 가야해요 교통카드 뭐 아예 없애던가 됐다가 안됐다가 이게 무슨 하ㅡㅜㅜㅜㅜㅜㅜ제발 빨리 좀 바꿔주세요,4
260,2023-09-19 12:01:38,함께 토스켜기나 만보기 라이브 보기 버튼 누르기 등 다 정책이 점점 바뀌면서 포인트 적게 주려고 하는게 짜증남 무엇보다 출금 수수료를 10%씩이나 받는걸로 바뀐게 제일 어이없음ㅋㅋ원래대로 해주세요; 어떻게 앱이 점점 안 좋아집니까.,1
261,2023-09-19 11:20:41,"토스를 잘쓰는 토스유저 입니다
교통카드도 쓰는 중이였는데 업데이트를 한다고 막아버리더라고요 그래서 업데이트 해도 며칠 안하겠지 하고 나뒀는데 4~5일 정도 계속 업데이트 라고 뜨네요 업데이트가 느린거 빼곤 괜찮아요",3
262,2023-09-19 08:25:10,"아이폰11 쓰는데 ios17 업데이트후 유독 토스 가 많이 느립니다

홈화면 로딩이 한참 걸리네요
이전 ios 16 에서는 잘썼는데 이상하네요",3
263,2023-09-19 07:29:17,"앱 내에 알뜰폰 인증이 없다는 점이 너무 불편해요
미성년자라서 서류를 통해 인증도 못하는 상황이라 토스뱅크의 서비스를 제대로 이용하지 못하고 있어요
이럴 거면 토스뱅크 사용 나이 제한을 성인으로 하는 게 낫겠네요ㅋㅋㅋ 이거 좀 고쳐주세요.
아르바이트도 안 하는 미성년자는 어떻게 하라는 건가요...",1
264,2023-09-19 06:49:20,일주일동안 다 휴직한것도 아닐텐데 무슨 교통카드 점검을 이리 오래하시나요ㅜ 이렇게 오래하는거면 그냥 차라리 언제끝나는지라도 말해주심안되나요..뭔 학교갈땨랑 학원갈때 버스를 못타고 있네요 지금 그렇다고30분거리에 있는 씨유를 걸어가자니 그건..암튼 다른 방도를 생각하시던지 빨리 대책안을 마련하시는게 좋겠네요,1
265,2023-09-19 00:54:33,교통카드 기능 생겨서 잘 쓰고 있었는데 왜 요근래 계속 점검하세요? 점검 끝나고 알림 받는다했는데 오지도 않고 하루이틀도 아니고 이거때문에 피해만 몇번입은지 모르겠고 더이상 사용 안하고 탈퇴할겁니다,1
266,2023-09-18 22:49:24,"타 은행사들은 교통카드 충전하기도 번거롭고 무엇보다 토스가 제일 편해서 토스로 다 갈아탔는데요
일요일부터 이틀 동안 교통카드 점검만 하고 있다는데 언제까지 합니까;;
몇 시간 동안 점검은 봤어도 며칠 동안 점검은 처음 봐요ㅜ 교통을 매일 이용해야 되는데 점검이라 앱 내에서 충전도 못 하고 주변에 레일플러스 지원 안 되는 편의점 아니면 현금 충전도 못 합니다 제발 점검 할 때마다 빨리 고쳐주세요ㅠㅜㅜㅠ",2
267,2023-09-18 12:28:37,"아니 집가려고 버스카드 충전 하려는데 6시부터 밤9시 넘어서 점검을 왜 이렇게 오래하시나요
그래서 현금으로 충전하려고 편의점 가니까 안된다네요 점검을 그렇게 오래하고 자주 하시나요 곤란하게 하려고 작정했나요?점검해놓고 카드 인식을 못 하는 건 뭐고요? 점검을 오래 할 거면 제대로 하시든가
진짜 몇 시간 째 집에 못 가고 있습니다 점검 할거면 제대로 하든가요",5
268,2023-09-18 11:46:31,점검 시간이 너무 오래 걸려요 며칠째 교통카드 충전이 안되고 있습니다 유스카드 사용중이라 atm기로 출금도 불가능해서 여러모로 불편합니다 빠른 조치 부탁드립니다,1
269,2023-09-18 06:19:07,"토스 포스도 관리자가 스마트폰에서도 직접 주문 관리 또는 토스 포스 프로그램이 깔렸으면 좋겠습니다 
토스 프론트 키오스크도 이용중입니다 
저희는 카페여서 점심시간에 드시고 가는 고객분들께도할인을 해드리고 있는데 키오스크에서 점심 시간에 자동으로 할인이 되었으면 합니다 시간별로 할인이 될수 있도록 해주세요",3
270,2023-09-18 05:12:09,토스 없으면 못살아요 무료수수료에 원하는 통장으로 언제든 집에서 이체가능한게 편리해요!,5
271,2023-09-17 22:43:48,통학하는 학생으로써 교통카드를 충전해서 버스를 타는데 아침에 교통카드를 점검하시면.. 주변에 편의점도 없고 버스는 와서 그냥 택시타고 학교갔네요ㅠㅜ,3
272,2023-09-17 15:34:32,"버스카드 점검을 할거면 빨리 해야하는 거 아닌가
평소에 대중교통만 타고 다니는 사람으로써 현금 충전 개 빡셉니다ㅜㅜ 점검만 며칠째 하는건지도 모르겠네",2
273,2023-09-17 03:22:22,"교통카드 충전 부분에서 조금 아쉬운 부분이 있어요
교통카드 충전 기능을 점검할거면 미리 말을 해주고 점검해주셨으면 좋겠어요 헌금을 가지고 있지 않은 날에 갑자기 점검중이라 뜨고 사용하지 못하니 답답할 뿐..미리 안내해주면 더 좋을 거 같아요",1
274,2023-09-15 20:12:45,하 ㅠㅜ 연락처 차단할 수 있다고 해서 소비 내역 들어가서 몇번이나 차단 시도 해봤는데 차단 버튼이 안 뜨네요.? 연락처 차단에 들어가면 소비 내역으로 들어가서 원하는 연락처를 꾹 누른 다음 차단하기 버튼 누르면 된다고 하는데 저만 안 되는 건지 모르겠네요.. 개선 부탁드립니다,3
275,2023-09-15 15:46:10,"제가 친구 생일 선물 하려고 브랜드 콘에서 여러개를 샀거든요? 
근데 왜 기프티콘이 두개밖에 안 들어온걸까요?
4개 샀는데 2개 들어왔네요
이거 뭔가요…오류인가요?",5
276,2023-09-14 16:07:18,아니 원래는 한 1시간 기다리면 됐었는데 지금은 몇시간이 지나도 안되네요 그리고 오늘 탈 때 점검 한다고 해서 너무 불편 했네요 학교 지나고 8시간이 지나도 똑같고 토스카드 유용하게 쓰고 있는데 갑자기 잠검 때문에 안된다고 해서 편의점 가서 충전 가능하다가 해서 편의점 가서 해봐도 안되고 제 친구는 버스카드에 충전이 안되는게 벌써 몇달째라고 하네요 버그를 잡고 있다고 하는데 정말 잡고 있는지 모르겠네요 토스를 정말 유용하게 쓰고 있는데 좀 답답하고 서운합니다,1
